"count","p"
1,"http://dbpedia.org/property/administradores"
2,"http://dbpedia.org/property/h6LengthM"
5,"http://dbpedia.org/property/schoolColor"
4,"http://dbpedia.org/property/oppLeaderSince"
1,"http://dbpedia.org/property/psm3MagazineUk"
2,"http://dbpedia.org/property/electronicGamingMonthly"
12,"http://dbpedia.org/property/atrip"
23,"http://dbpedia.org/property/seasonChampName"
2,"http://dbpedia.org/property/_6s"
5,"http://dbpedia.org/property/siderealStartDate"
5,"http://dbpedia.org/property/areaVillage"
2,"http://dbpedia.org/property/distributed"
14,"http://dbpedia.org/property/preNhl"
20,"http://dbpedia.org/property/gridsquare"
1,"http://dbpedia.org/property/sold"
1,"http://dbpedia.org/property/lon8Min"
7815,"http://dbpedia.org/ontology/isbn"
1,"http://dbpedia.org/property/bar8BorderWidth"
1,"http://dbpedia.org/property/spterm"
1,"http://dbpedia.org/property/hn"
2,"http://dbpedia.org/property/lilbSchoolname"
2,"http://dbpedia.org/property/carrierNeverAvailable"
536,"http://dbpedia.org/property/junPrecipMm"
21,"http://dbpedia.org/property/swedish"
1,"http://dbpedia.org/property/nomeOnorificenza"
1,"http://dbpedia.org/property/hardware"
1,"http://dbpedia.org/property/alianceColor"
1,"http://dbpedia.org/property/patternsL"
7529,"http://dbpedia.org/property/related"
1,"http://dbpedia.org/property/coache"
8,"http://dbpedia.org/property/airbases"
257,"http://dbpedia.org/property/notableRestaurants"
1,"http://dbpedia.org/property/skivbolag"
5,"http://dbpedia.org/property/allstarsf"
178,"http://dbpedia.org/property/recordDriver"
2,"http://dbpedia.org/property/week212Color"
9,"http://dbpedia.org/property/recorregut"
1,"http://dbpedia.org/property/stateRanking_percent_28vce_percent_29"
24,"http://dbpedia.org/property/vmin"
6,"http://dbpedia.org/property/bill"
616,"http://dbpedia.org/property/altcaptain"
23,"http://dbpedia.org/property/phoneNumbers"
10,"http://dbpedia.org/property/peak2a"
1,"http://dbpedia.org/property/unincorporatedplace"
43,"http://dbpedia.org/property/pdfImage"
29,"http://dbpedia.org/property/champgd"
1,"http://dbpedia.org/property/g1Oversorballs"
1,"http://dbpedia.org/property/currentRecord"
2,"http://dbpedia.org/property/champsemicount"
1,"http://dbpedia.org/property/doctoralStudent"
2,"http://dbpedia.org/property/rd1Team56Goals"
9,"http://dbpedia.org/property/introducedin"
402,"http://dbpedia.org/property/displacement"
65,"http://dbpedia.org/property/performedBy"
123,"http://dbpedia.org/property/fdScore"
2,"http://dbpedia.org/property/stationStruct"
106,"http://dbpedia.org/property/atwins"
4,"http://dbpedia.org/property/utcDst"
203,"http://dbpedia.org/ontology/sourceRegion"
1,"http://dbpedia.org/property/curtomRecorded"
3,"http://dbpedia.org/property/game9Seed"
6,"http://dbpedia.org/property/branchOfService"
29,"http://dbpedia.org/property/public"
157,"http://dbpedia.org/property/currentholder"
1,"http://dbpedia.org/property/ratedRImage"
1,"http://dbpedia.org/property/brotherInLaw_percent_28s_percent_29"
1,"http://dbpedia.org/property/library"
1,"http://dbpedia.org/property/imageWeight"
185,"http://dbpedia.org/property/garage"
1,"http://dbpedia.org/property/allgamePsp"
10509,"http://dbpedia.org/property/issue"
1098,"http://dbpedia.org/ontology/shipBeam"
3,"http://dbpedia.org/property/pattern2a"
1,"http://dbpedia.org/property/iamgesize"
26,"http://dbpedia.org/property/hcyear"
3,"http://dbpedia.org/property/telescope11Name"
3,"http://dbpedia.org/property/guestAppeareance"
3,"http://dbpedia.org/property/zk"
273,"http://dbpedia.org/property/chief2Name"
1,"http://dbpedia.org/property/data6a"
1,"http://dbpedia.org/property/joinedDissent"
312,"http://dbpedia.org/property/filling"
2,"http://dbpedia.org/property/groundglass"
2,"http://dbpedia.org/property/diposition"
1,"http://dbpedia.org/property/juniorclub"
8,"http://dbpedia.org/property/closedprevious"
1,"http://dbpedia.org/property/totf"
52,"http://dbpedia.org/property/linkingName"
12,"http://dbpedia.org/property/plane1Fatalities"
132,"http://dbpedia.org/ontology/temperature"
11,"http://dbpedia.org/property/_1blankname"
44,"http://dbpedia.org/property/grossExternalDebt"
66,"http://dbpedia.org/ontology/firstDriverTeam"
4,"http://dbpedia.org/property/musicRelease"
1,"http://dbpedia.org/property/phylm"
22916,"http://dbpedia.org/property/born"
1942,"http://dbpedia.org/ontology/weight"
1,"http://dbpedia.org/property/ramType"
1,"http://dbpedia.org/property/psalms"
1,"http://dbpedia.org/property/symbolname"
37,"http://dbpedia.org/property/precision"
2,"http://dbpedia.org/property/drc"
16,"http://dbpedia.org/property/boxcolor"
7,"http://dbpedia.org/property/sci"
3,"http://dbpedia.org/property/twist"
2,"http://dbpedia.org/property/vlex"
2,"http://dbpedia.org/property/timeOfRevelation"
6,"http://dbpedia.org/property/rd3Score04firstleg"
3,"http://dbpedia.org/property/nude"
3,"http://dbpedia.org/property/soullsw"
10,"http://dbpedia.org/property/hitcoach"
69,"http://dbpedia.org/property/continent"
1,"http://dbpedia.org/property/areaDabodyalign"
455,"http://dbpedia.org/property/railroad"
5340,"http://dbpedia.org/ontology/causalties"
1,"http://dbpedia.org/property/directionOfRacing"
42,"http://dbpedia.org/property/hm6Enter"
2,"http://dbpedia.org/property/partyNameEl"
71,"http://dbpedia.org/property/pointsb"
7975,"http://dbpedia.org/property/nfl"
1,"http://dbpedia.org/property/imageCaptions"
1,"http://dbpedia.org/property/anAlbinoChildDiseasesdb"
63,"http://dbpedia.org/property/year5end"
1,"http://dbpedia.org/property/pfhofyear"
3392,"http://dbpedia.org/property/runtime"
1,"http://dbpedia.org/property/kids"
296,"http://dbpedia.org/property/mouthElevation"
322,"http://dbpedia.org/property/firstRun"
40,"http://dbpedia.org/property/cupPoles"
11,"http://dbpedia.org/property/_1cWins"
6,"http://dbpedia.org/property/newsdate"
52,"http://dbpedia.org/property/typing"
4,"http://dbpedia.org/property/entrance"
24,"http://dbpedia.org/property/firstappearance"
1,"http://dbpedia.org/property/ubgenusAuthority"
5,"http://dbpedia.org/property/chartPositions"
1,"http://dbpedia.org/property/source2Country"
1,"http://dbpedia.org/property/year_percent_28s_percent_29OfManufacture_percent_EF_percent_BC_percent_9A"
1,"http://dbpedia.org/property/deputyChair"
46,"http://dbpedia.org/property/translitLang1Type"
42,"http://dbpedia.org/property/post4followed"
1,"http://dbpedia.org/property/network2rec"
1,"http://dbpedia.org/property/rd3Team01Goals"
11,"http://dbpedia.org/property/coupling"
1,"http://dbpedia.org/property/can2Stat"
3,"http://dbpedia.org/property/mainBases"
1,"http://dbpedia.org/property/servedAlongside"
1,"http://dbpedia.org/property/armamentHeader"
2,"http://dbpedia.org/property/imageNeshan"
2,"http://dbpedia.org/property/week1919Color"
1,"http://dbpedia.org/property/musicConferenceName"
5,"http://dbpedia.org/property/week1624Color"
4,"http://dbpedia.org/property/rd1Score6Agg"
7,"http://dbpedia.org/property/hangulph"
29,"http://dbpedia.org/property/releasedBy"
28119,"http://dbpedia.org/property/successor"
20,"http://dbpedia.org/property/banknoteArticle"
1,"http://dbpedia.org/property/primarySuspension"
1,"http://dbpedia.org/property/numberOfTenants"
5,"http://dbpedia.org/property/lowPhColor"
16,"http://dbpedia.org/property/coachgamesa"
16,"http://dbpedia.org/property/chairmanname"
679,"http://dbpedia.org/property/demographics1Info"
1,"http://dbpedia.org/property/apPoll"
1,"http://dbpedia.org/property/hybrid_percent_28fusion_percent_29"
2,"http://dbpedia.org/property/releaseYear"
88,"http://dbpedia.org/property/currentHead"
46,"http://dbpedia.org/property/week7dropped"
8,"http://dbpedia.org/property/boxOffice"
1,"http://dbpedia.org/property/englishanthemname"
2,"http://dbpedia.org/property/chamber2Leader2Type"
1,"http://dbpedia.org/property/multipeworking"
2307,"http://dbpedia.org/property/nearE"
2270,"http://dbpedia.org/property/built"
3,"http://dbpedia.org/property/overlay4left"
99,"http://dbpedia.org/property/awayBest"
1,"http://dbpedia.org/property/newspaperWebsite"
1,"http://dbpedia.org/property/apparatus"
10,"http://dbpedia.org/property/closure"
2,"http://dbpedia.org/property/canEng"
1,"http://dbpedia.org/property/theatricalRun"
4,"http://dbpedia.org/property/schoolNumber"
3989,"http://dbpedia.org/property/lastAired"
2,"http://dbpedia.org/property/carTeam"
1,"http://dbpedia.org/property/mcSdc"
13,"http://dbpedia.org/property/decile"
2,"http://dbpedia.org/property/defchampml"
14,"http://dbpedia.org/property/flbkt"
67,"http://dbpedia.org/property/netProd"
12,"http://dbpedia.org/property/mine"
3,"http://dbpedia.org/property/mtvasian"
821,"http://dbpedia.org/ontology/electionMajority"
3,"http://dbpedia.org/property/categoryHide"
2,"http://dbpedia.org/property/coachfinalyear"
28,"http://dbpedia.org/property/serieschamps"
2,"http://dbpedia.org/property/country2LeaderName"
6,"http://dbpedia.org/property/fgcolour"
1,"http://dbpedia.org/property/nolead"
9,"http://dbpedia.org/property/managementLongS"
1,"http://dbpedia.org/property/indicaudio"
302,"http://dbpedia.org/property/hth"
19,"http://dbpedia.org/property/productionDesign"
45,"http://dbpedia.org/property/nex"
14,"http://dbpedia.org/property/sprint2ndTeam"
42,"http://dbpedia.org/property/pretendFrom"
1,"http://dbpedia.org/property/woodenspoons"
1,"http://dbpedia.org/property/xx"
17,"http://dbpedia.org/property/telescope5Name"
12,"http://dbpedia.org/property/billboardw"
594,"http://dbpedia.org/property/networkName"
12,"http://dbpedia.org/property/champffcount"
7,"http://dbpedia.org/property/shotsF"
36,"http://dbpedia.org/property/leagueChampions"
1,"http://dbpedia.org/property/currentmanagerteam"
11,"http://dbpedia.org/property/extensions"
97,"http://dbpedia.org/property/nextRace"
97,"http://dbpedia.org/property/transversedBy"
25,"http://dbpedia.org/property/similarCreatures"
3,"http://dbpedia.org/property/previousname"
4,"http://dbpedia.org/property/influence"
1028,"http://dbpedia.org/property/license"
2,"http://dbpedia.org/property/nicknameSubunit"
2,"http://dbpedia.org/property/parti5seterendring"
6,"http://dbpedia.org/property/ruYear3end"
55,"http://dbpedia.org/property/nextNorth"
9310,"http://dbpedia.org/property/s"
1,"http://dbpedia.org/property/headerText"
1160,"http://dbpedia.org/ontology/numberOfUndergraduateStudents"
1,"http://dbpedia.org/property/peak1e"
6,"http://dbpedia.org/property/reSleepered"
14,"http://dbpedia.org/property/poolnames"
5,"http://dbpedia.org/property/imageMap2Caption"
3,"http://dbpedia.org/property/founder_percent_28s_percent_29"
40,"http://dbpedia.org/property/sepHum"
1,"http://dbpedia.org/property/nameJeanPierreFoucault"
247,"http://dbpedia.org/property/profile"
3,"http://dbpedia.org/property/rcFootball"
23,"http://dbpedia.org/property/literacyMen"
3,"http://dbpedia.org/property/maxEffectiveRange"
25,"http://dbpedia.org/property/db2Starter"
1,"http://dbpedia.org/property/studioAlbum_percent_27s"
1,"http://dbpedia.org/property/language_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0"
1,"http://dbpedia.org/property/diplomaInEngineering"
103,"http://dbpedia.org/property/eraDates"
1,"http://dbpedia.org/property/imageDimension"
447,"http://dbpedia.org/property/dateEnd"
2,"http://dbpedia.org/property/_15b"
1,"http://dbpedia.org/property/wbcFirst"
411,"http://dbpedia.org/property/testcap"
1,"http://dbpedia.org/property/juniors"
1,"http://dbpedia.org/property/commissioners"
988,"http://dbpedia.org/property/sire"
3,"http://dbpedia.org/property/titlebarcolor"
1,"http://dbpedia.org/property/sonido"
17,"http://dbpedia.org/property/bestyear"
8,"http://dbpedia.org/property/team1y"
2,"http://dbpedia.org/property/_7total"
1,"http://dbpedia.org/property/under18_percent_27sManager"
2,"http://dbpedia.org/property/houseOrSenate"
1,"http://dbpedia.org/property/nowlive"
3,"http://dbpedia.org/property/chief5position"
1,"http://dbpedia.org/property/okl4MicrokernelBasedHypervisorHomepage"
360,"http://dbpedia.org/property/flower"
61,"http://dbpedia.org/property/rHeadLabel"
3,"http://dbpedia.org/property/raddurchmesser"
5,"http://dbpedia.org/property/stageName"
97,"http://dbpedia.org/property/update"
1,"http://dbpedia.org/property/skylineSize"
7,"http://dbpedia.org/property/nmuscore"
1,"http://dbpedia.org/property/maglev"
1,"http://dbpedia.org/property/weightLoaded"
1,"http://dbpedia.org/property/type10var"
6,"http://dbpedia.org/property/slam"
1,"http://dbpedia.org/property/stFarnansParkFounded"
594,"http://dbpedia.org/property/significantProjects"
1,"http://dbpedia.org/property/_1/4mile"
1,"http://dbpedia.org/property/guestsPerBoat"
1,"http://dbpedia.org/property/residingIn"
51,"http://dbpedia.org/property/galLon"
152,"http://dbpedia.org/property/prefecture"
2,"http://dbpedia.org/property/usBoxOffice"
2,"http://dbpedia.org/property/firstPublished"
13,"http://dbpedia.org/property/cr"
36,"http://dbpedia.org/property/dateUse"
1,"http://dbpedia.org/property/editorbooklink"
4,"http://dbpedia.org/property/schoolmaster"
1,"http://dbpedia.org/property/trademarks"
162,"http://dbpedia.org/property/collectionSize"
5,"http://dbpedia.org/property/legislation"
1,"http://dbpedia.org/property/city17Div"
1,"http://dbpedia.org/property/coOrdinates"
18,"http://dbpedia.org/property/projectreference"
324,"http://dbpedia.org/property/ceilingM"
1,"http://dbpedia.org/property/flbckt"
65,"http://dbpedia.org/property/febSnowInch"
1,"http://dbpedia.org/property/refstyle"
1,"http://dbpedia.org/property/pastDjs"
1,"http://dbpedia.org/property/hectaresVine"
19,"http://dbpedia.org/property/hintenlaufraddurchmesser"
1,"http://dbpedia.org/property/wts"
172,"http://dbpedia.org/property/bowlingSecondBestBowler"
13,"http://dbpedia.org/property/timeFrame"
1,"http://dbpedia.org/property/alcalde"
71,"http://dbpedia.org/property/stationNo"
11,"http://dbpedia.org/property/householdsrank"
1,"http://dbpedia.org/property/_percent_27_percent_27_percent_27CompanyLogo"
1,"http://dbpedia.org/property/dataStart"
57,"http://dbpedia.org/property/directors"
1,"http://dbpedia.org/property/stateBird"
1,"http://dbpedia.org/property/deatd"
11,"http://dbpedia.org/property/shipHonors"
1,"http://dbpedia.org/property/ruFieldgoals"
1,"http://dbpedia.org/property/potassium"
1,"http://dbpedia.org/property/i3Source"
2,"http://dbpedia.org/property/week1210Color"
2,"http://dbpedia.org/property/week1014Color"
4,"http://dbpedia.org/property/uferort"
104,"http://dbpedia.org/property/commonname"
2,"http://dbpedia.org/property/nameCaption"
701,"http://dbpedia.org/property/bishop"
1,"http://dbpedia.org/property/gtWii"
289,"http://dbpedia.org/property/owned"
2,"http://dbpedia.org/property/p5stop"
1,"http://dbpedia.org/property/neseditor"
1611,"http://dbpedia.org/property/caps_percent_28goals_percent_29"
17,"http://dbpedia.org/property/urbanisation"
1,"http://dbpedia.org/property/data1l"
15,"http://dbpedia.org/property/confdivision"
240,"http://dbpedia.org/property/prisonName"
14,"http://dbpedia.org/property/pc3points"
1,"http://dbpedia.org/property/mainInterest"
3,"http://dbpedia.org/property/week1822Color"
22,"http://dbpedia.org/property/ordinal"
4,"http://dbpedia.org/property/away1no"
11,"http://dbpedia.org/property/memoryStep"
2,"http://dbpedia.org/property/teamj"
4,"http://dbpedia.org/property/studentLeadership"
3,"http://dbpedia.org/property/onlyodiyear"
2,"http://dbpedia.org/property/mouthLatNs"
189,"http://dbpedia.org/ontology/areaUrban"
1,"http://dbpedia.org/property/story_percent_26Screenplay"
6,"http://dbpedia.org/property/note4At"
215,"http://dbpedia.org/property/headerCaption"
1,"http://dbpedia.org/property/timeonshow"
1,"http://dbpedia.org/property/lon4Sec"
1,"http://dbpedia.org/property/sf2matchno"
1,"http://dbpedia.org/property/classistaxon"
1,"http://dbpedia.org/property/tvShows"
1,"http://dbpedia.org/property/overlay10color"
1,"http://dbpedia.org/property/bendahara"
22,"http://dbpedia.org/property/iihfMin"
9,"http://dbpedia.org/property/transponderCapacity"
7,"http://dbpedia.org/property/othercpds"
4,"http://dbpedia.org/property/insetMapY"
70,"http://dbpedia.org/property/thisWinner"
22,"http://dbpedia.org/property/passDay"
4,"http://dbpedia.org/property/guide"
1,"http://dbpedia.org/property/righthand"
2,"http://dbpedia.org/property/valign"
1,"http://dbpedia.org/property/steampressure"
1,"http://dbpedia.org/property/truckParkingArea"
95,"http://dbpedia.org/property/discovery"
1,"http://dbpedia.org/property/junctionA"
1,"http://dbpedia.org/property/kplayername"
2,"http://dbpedia.org/property/dramadeskaward"
115,"http://dbpedia.org/property/disputepolicy"
457,"http://dbpedia.org/property/avgSpeed"
1,"http://dbpedia.org/property/islandPerimeter"
42,"http://dbpedia.org/property/maxincline"
1383,"http://dbpedia.org/property/distLy"
1,"http://dbpedia.org/property/deanOfTheCollege"
10,"http://dbpedia.org/property/conferencechampion"
8,"http://dbpedia.org/property/nomv"
2,"http://dbpedia.org/property/emri"
13,"http://dbpedia.org/property/managed"
2,"http://dbpedia.org/ontology/distanceToDublin"
116,"http://dbpedia.org/property/minPress"
29,"http://dbpedia.org/property/histYr"
194,"http://dbpedia.org/property/productionCode"
2,"http://dbpedia.org/property/circuitsNo"
1,"http://dbpedia.org/property/imageHeWasAFaggot"
2,"http://dbpedia.org/property/abflussMhq"
1,"http://dbpedia.org/property/at4000Metres"
117,"http://dbpedia.org/property/republican"
3,"http://dbpedia.org/property/famPs"
2,"http://dbpedia.org/property/_2ppChg"
18,"http://dbpedia.org/property/aircraftElectronic"
8,"http://dbpedia.org/property/compete"
6,"http://dbpedia.org/property/located"
20,"http://dbpedia.org/property/lieutenancyWales"
2,"http://dbpedia.org/property/highwayImage"
1201,"http://dbpedia.org/property/works"
1,"http://dbpedia.org/property/grounded"
2,"http://dbpedia.org/property/yeareend"
28,"http://dbpedia.org/property/wr1Starter"
1,"http://dbpedia.org/property/coordName"
1,"http://dbpedia.org/property/labela"
70,"http://dbpedia.org/property/image2Cap"
105,"http://dbpedia.org/property/stadcapacity"
1,"http://dbpedia.org/property/oficialName"
625,"http://dbpedia.org/property/pic"
57,"http://dbpedia.org/property/variety"
1084,"http://dbpedia.org/property/markerImage"
713,"http://dbpedia.org/property/hqCity"
3,"http://dbpedia.org/property/patronsaint"
15,"http://dbpedia.org/property/p3stop"
7,"http://dbpedia.org/property/dataStyle"
30,"http://dbpedia.org/property/mensRanking"
9,"http://dbpedia.org/property/inhibits"
4,"http://dbpedia.org/property/ruralPopCensus"
8,"http://dbpedia.org/property/values"
15,"http://dbpedia.org/property/uniformColor"
25,"http://dbpedia.org/property/serviceName"
30,"http://dbpedia.org/property/katakanaManyogana"
2,"http://dbpedia.org/property/conv"
10,"http://dbpedia.org/property/neverExceedSpeedMph"
84,"http://dbpedia.org/property/cianame"
166,"http://dbpedia.org/property/dischargeMaxImperial"
1,"http://dbpedia.org/property/gpiYear"
1,"http://dbpedia.org/property/studentCommitteePresident"
1884,"http://dbpedia.org/ontology/parentCompany"
1,"http://dbpedia.org/property/filmAppearance"
3,"http://dbpedia.org/property/eastChampion"
28,"http://dbpedia.org/property/dischargeMaxNote"
205,"http://dbpedia.org/property/nowAt"
7,"http://dbpedia.org/property/countdef"
12195,"http://dbpedia.org/property/alternativeNames"
7,"http://dbpedia.org/property/rd1Score16secondleg"
1,"http://dbpedia.org/property/cmdcm"
1,"http://dbpedia.org/property/ovmaw"
1,"http://dbpedia.org/property/electrcsystem"
41,"http://dbpedia.org/property/ns"
1,"http://dbpedia.org/property/exactmass"
1,"http://dbpedia.org/property/nflRecord"
110,"http://dbpedia.org/property/pregnancyCategory"
1112,"http://dbpedia.org/property/grossWeightLb"
76,"http://dbpedia.org/property/hm2Exit"
1,"http://dbpedia.org/property/allAlbums"
1,"http://dbpedia.org/property/orchestration"
3,"http://dbpedia.org/property/areaData"
2,"http://dbpedia.org/property/week611Color"
1,"http://dbpedia.org/property/bmcLeader"
5,"http://dbpedia.org/property/rd1Score32Agg"
385,"http://dbpedia.org/property/luminosity"
1026,"http://dbpedia.org/property/absmagV"
1,"http://dbpedia.org/property/oorsprong"
1,"http://dbpedia.org/property/imgApt"
1,"http://dbpedia.org/property/clarity"
5,"http://dbpedia.org/property/actend"
14,"http://dbpedia.org/property/athletes"
2,"http://dbpedia.org/property/anarch"
10,"http://dbpedia.org/property/team2sp"
2,"http://dbpedia.org/property/contestants"
1,"http://dbpedia.org/property/_percent_3Cgallery_percent_3E_percent_3C/gallery_percent_3E_percent_5D_percent_5DCompanyType"
79,"http://dbpedia.org/property/yearsOfMinting"
22,"http://dbpedia.org/ontology/equipment"
7,"http://dbpedia.org/property/classABiasVoltage"
708,"http://dbpedia.org/property/ratings"
2,"http://dbpedia.org/property/vicechairoftheboard"
6,"http://dbpedia.org/property/dk"
2,"http://dbpedia.org/property/week103Color"
7,"http://dbpedia.org/property/presentPost"
1,"http://dbpedia.org/property/mgPs"
1,"http://dbpedia.org/property/debut5league"
2,"http://dbpedia.org/property/termSpecial"
1,"http://dbpedia.org/property/_060mph"
1,"http://dbpedia.org/property/love"
18,"http://dbpedia.org/property/councilDate"
1,"http://dbpedia.org/property/nG"
9,"http://dbpedia.org/property/wineRegion"
8,"http://dbpedia.org/property/altBoosterthrust"
1,"http://dbpedia.org/property/coverPhotographer"
3,"http://dbpedia.org/property/byChikabalaKaletaGround"
1,"http://dbpedia.org/property/signatureProgram"
3,"http://dbpedia.org/property/releasedOn"
40,"http://dbpedia.org/property/novHum"
49,"http://dbpedia.org/property/populationDensityUrbanKm"
173,"http://dbpedia.org/property/sourceLongD"
2,"http://dbpedia.org/property/astGm"
1,"http://dbpedia.org/property/reibungslast"
7680,"http://dbpedia.org/property/currentclub"
2,"http://dbpedia.org/property/srgb"
6,"http://dbpedia.org/property/p2bnotes"
3,"http://dbpedia.org/property/literaryWorks"
11,"http://dbpedia.org/property/spaceVW"
31,"http://dbpedia.org/property/councilChair"
1,"http://dbpedia.org/property/eureg"
2,"http://dbpedia.org/property/operator_percent_28s_percent_29"
1,"http://dbpedia.org/property/notoriousAlumni"
6,"http://dbpedia.org/property/rlAmupdate"
3,"http://dbpedia.org/property/city3Div"
11,"http://dbpedia.org/property/test10s"
917,"http://dbpedia.org/property/judges"
118,"http://dbpedia.org/property/bild"
4,"http://dbpedia.org/property/week617Color"
16,"http://dbpedia.org/property/partType"
9,"http://dbpedia.org/property/prestavanger"
161,"http://dbpedia.org/property/subcat"
1,"http://dbpedia.org/property/ceasedTrading"
1,"http://dbpedia.org/property/lang10Content"
1,"http://dbpedia.org/property/amnHealthcareLogo_percent_3C/gallery_percent_3ECompanyName"
91,"http://dbpedia.org/property/dipstyle"
1,"http://dbpedia.org/property/waitingList"
67,"http://dbpedia.org/property/validpct"
1,"http://dbpedia.org/property/originalLocationStreetAddress"
5,"http://dbpedia.org/property/altBoostersi"
54,"http://dbpedia.org/property/secregions"
1,"http://dbpedia.org/property/coached"
1,"http://dbpedia.org/property/ruSevensnationalpoints"
1,"http://dbpedia.org/property/fisheryWildInland"
1,"http://dbpedia.org/property/dean_percent_28foe_percent_29"
13,"http://dbpedia.org/property/variance"
8,"http://dbpedia.org/property/totalTests"
14,"http://dbpedia.org/property/gps"
1,"http://dbpedia.org/property/schoolFields"
1,"http://dbpedia.org/property/_3000mSteeplechase"
8,"http://dbpedia.org/property/formerLeaders"
2,"http://dbpedia.org/property/flagAlias"
258,"http://dbpedia.org/ontology/committee"
41,"http://dbpedia.org/property/nationalSelectionEvent"
1,"http://dbpedia.org/property/cleanupTense"
13,"http://dbpedia.org/property/lastNblGame"
1274,"http://dbpedia.org/property/downstream"
2,"http://dbpedia.org/property/arcadesystem"
79,"http://dbpedia.org/property/minister2Name"
14,"http://dbpedia.org/property/renFirm"
2,"http://dbpedia.org/property/temperatures"
65,"http://dbpedia.org/property/rev3score"
17,"http://dbpedia.org/property/slides"
1,"http://dbpedia.org/property/insigniaAlt"
11,"http://dbpedia.org/property/followmoney"
1,"http://dbpedia.org/property/fieldOfView"
1,"http://dbpedia.org/property/juzNumber"
4,"http://dbpedia.org/property/textstyle"
43,"http://dbpedia.org/property/blank1NameSec"
1,"http://dbpedia.org/property/currentowners"
28,"http://dbpedia.org/property/rd3Score01b"
1,"http://dbpedia.org/property/alSocks"
2,"http://dbpedia.org/property/t9high"
420,"http://dbpedia.org/property/_2v"
7,"http://dbpedia.org/property/postspan"
55,"http://dbpedia.org/property/majorleague"
254,"http://dbpedia.org/property/athletesParticipating"
13,"http://dbpedia.org/property/leader3Title"
485,"http://dbpedia.org/property/rating"
28,"http://dbpedia.org/property/shipMaster"
1,"http://dbpedia.org/property/religon"
6,"http://dbpedia.org/property/olympicyears"
1,"http://dbpedia.org/property/vpOfOperations"
24,"http://dbpedia.org/property/steuerungsart"
2,"http://dbpedia.org/property/i2Class"
2559,"http://dbpedia.org/property/trainer"
6,"http://dbpedia.org/property/longestbridge"
24,"http://dbpedia.org/property/literacyFemale"
2,"http://dbpedia.org/property/shipTimeToActivate"
1,"http://dbpedia.org/property/womensCoach"
173,"http://dbpedia.org/property/vicePrincipal"
1,"http://dbpedia.org/property/_percent_3EWriter"
25,"http://dbpedia.org/property/rdeStarter"
2,"http://dbpedia.org/property/www"
125,"http://dbpedia.org/property/finalsRunnerUp"
179,"http://dbpedia.org/property/rd2t2Loc"
130,"http://dbpedia.org/property/hp"
1,"http://dbpedia.org/property/maxLengthCm"
1,"http://dbpedia.org/property/detainedSince"
143,"http://dbpedia.org/property/novMean_percent_C2_percent_B0c"
1,"http://dbpedia.org/property/rd1Home"
66,"http://dbpedia.org/property/sinkRateFtmin"
3744,"http://dbpedia.org/property/free"
7,"http://dbpedia.org/property/conference1Teams"
21,"http://dbpedia.org/property/away13player"
4,"http://dbpedia.org/property/marriedTo"
1,"http://dbpedia.org/property/edgeX"
8,"http://dbpedia.org/property/coachConfWins"
3,"http://dbpedia.org/property/missInternationalChile"
2,"http://dbpedia.org/property/autolink"
3,"http://dbpedia.org/property/futureTieIns"
6,"http://dbpedia.org/property/forms"
22,"http://dbpedia.org/property/doctor"
1,"http://dbpedia.org/property/musicSupervision"
1,"http://dbpedia.org/property/gridFromNumber"
7,"http://dbpedia.org/property/rd2Score04firstleg"
1,"http://dbpedia.org/property/islandAdministration"
19,"http://dbpedia.org/property/user"
3072,"http://dbpedia.org/property/umpires"
9,"http://dbpedia.org/property/saves"
19,"http://dbpedia.org/property/single2Date"
15,"http://dbpedia.org/ontology/ageRange"
1,"http://dbpedia.org/property/shaun/theBand/bryanYoungReviews"
3,"http://dbpedia.org/property/spalte"
3,"http://dbpedia.org/property/p3astop"
1,"http://dbpedia.org/property/period15Colour"
308,"http://dbpedia.org/property/ind8dist"
33,"http://dbpedia.org/property/bodytype"
7,"http://dbpedia.org/property/link3Name"
1,"http://dbpedia.org/property/presidant"
18,"http://dbpedia.org/property/memberlist"
11,"http://dbpedia.org/property/vline"
1,"http://dbpedia.org/property/productionDes"
1,"http://dbpedia.org/property/chartdate"
2,"http://dbpedia.org/property/rShutdown"
21,"http://dbpedia.org/property/filenameCharacterSet"
1,"http://dbpedia.org/property/combatRadiumsMore"
73,"http://dbpedia.org/property/designation1Offname"
6,"http://dbpedia.org/property/electionYear"
29,"http://dbpedia.org/property/stat6label"
1,"http://dbpedia.org/property/spanLower"
12,"http://dbpedia.org/property/arson"
21,"http://dbpedia.org/property/stripName"
70,"http://dbpedia.org/property/brighteststarname"
50,"http://dbpedia.org/property/chairoftheboard"
16,"http://dbpedia.org/property/discharge1AverageImperial"
2,"http://dbpedia.org/property/paulPreston_percent_2CassistantKevenCawthorn.resSteveCousins_percent_2CAssAndyGrey/jerryKing.League"
1,"http://dbpedia.org/property/shjInt"
12,"http://dbpedia.org/property/shipCost"
23,"http://dbpedia.org/property/transfer"
1,"http://dbpedia.org/property/show_percent_27_percent_27name"
1,"http://dbpedia.org/property/backsCoach"
29,"http://dbpedia.org/property/raceStarts"
13,"http://dbpedia.org/property/currentOccupation"
10,"http://dbpedia.org/property/homeland"
1,"http://dbpedia.org/property/panAmericanGamesFirst"
