1,19.369,3751,133711174,0,0
2,4.003,406,14245446,0,0
3,24.028,3751,134193932,0,0
4,23.966,3751,134148532,0,0
5,24.774,3751,134503192,0,0
6,105.569,36840,336194068,0,0
7,79.185,36839,268332398,0,0
8,116.352,36840,336236394,0,0
9,4.156,406,14237574,0,0
10,117.633,36840,336264938,0,0
11,21.341,3751,133739602,0,0
12,24.657,3751,134497668,0,0
13,25.354,3751,134528408,0,0
14,112.11,36840,336193474,0,0
15,119.502,36840,336274406,0,0
16,120.844,36840,336281600,0,0
17,107.278,36840,336192058,0,0
18,80.301,37262,254088840,0,0
19,3.714,406,14233300,0,0
20,19.861,3751,133708930,0,0
21,19.309,3751,133712170,0,0
22,20.346,3751,133728752,0,0
23,78,36839,268348990,0,0
24,103.869,36840,336199982,0,0
25,3.891,406,14235216,0,0
26,106.48,36840,336198398,0,0
27,20.498,3751,133718346,0,0
28,21.012,3751,133747468,0,0
29,108.564,36840,336222042,0,0
30,107.04,36840,336210140,0,0
31,109.707,36840,336225240,0,0
